Time,BTC_total,Fiat_total,MAX,GRS,BTC,VTC,FTC,DGB,XMY,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1514599798,0.0074953853,102.901,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514599871,0.0074893965,102.249,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514599951,0.0075004944,102.049,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600026,0.0075060268,101.932,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600097,0.0074946673,101.707,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600172,0.0074852094,101.288,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600244,0.00746923,100.815,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600322,0.0074626214,100.571,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600404,0.007450571,100.304,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514600481,0.0074421936,101.306,0.06404305,3.24205334,1.866e-05,0.44552876,25.09935405,394.48083583,11.33154961,1.859e-05,0.01551055,0.32381739,0.01256144,0.17891316,0.57444367,0.19694238,0.06321113
1514620179,0.0077451532,106.257,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620243,0.0077403463,106.367,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620307,0.0077421439,106.317,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620371,0.0077337495,106.348,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620435,0.0077622357,106.644,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620499,0.007777,106.862,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620563,0.0078244436,107.694,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620627,0.0077973544,107.298,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620691,0.0078130675,107.308,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620756,0.0078416435,107.743,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620820,0.0078639792,107.928,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620884,0.0078448432,107.645,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514620948,0.0078645891,107.822,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621012,0.0078493259,107.544,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621076,0.0078445936,107.434,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621143,0.0078509094,107.729,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621208,0.0078431953,107.654,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621273,0.0078323768,107.283,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621337,0.0078364964,107.374,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621401,0.00782822,107.058,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621466,0.0078224272,107.018,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621530,0.0078328347,107.004,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621595,0.0078439017,107.186,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621659,0.007852172,107.184,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621723,0.0078434352,107.379,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621787,0.0078447129,107.396,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621851,0.0078577594,107.608,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621915,0.0078482812,107.023,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514621979,0.0078507086,107.203,0.06404305,3.24563935,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622043,0.0078641621,107.29,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622106,0.0078648725,107.333,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622170,0.0078586851,107.138,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622234,0.0078742293,107.197,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622298,0.0078736981,106.792,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622362,0.0078893238,107.152,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622427,0.0079035815,107.797,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622494,0.0079210452,108.079,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622558,0.0079282678,108.179,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622621,0.0079049723,107.521,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622686,0.0079347967,108.254,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622751,0.0079272132,108.234,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622815,0.007974469,109,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622879,0.0079738779,108.949,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514622943,0.0079772338,109.068,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623007,0.0080069922,109.587,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623071,0.0080515638,110.272,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623135,0.0081062904,110.906,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623199,0.0080734813,110.468,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623262,0.0080152223,109.681,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623326,0.0080399613,109.956,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623391,0.0080460609,109.947,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623455,0.0080224544,109.297,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623519,0.0080290422,109.407,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623582,0.0079977074,108.737,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623646,0.0080195832,108.965,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623710,0.0079935751,108.709,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623775,0.0079872475,108.589,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623839,0.0079764736,108.473,0.06404305,3.30580837,1.866e-05,0.44552876,25.58711259,396.55663515,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623905,0.0079959101,108.801,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514623969,0.00796928,108.232,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624033,0.0079468895,107.879,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624098,0.0079597298,108.21,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624162,0.0079278945,107.813,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624227,0.007900393,107.117,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624291,0.0078903751,107.008,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624355,0.0078981121,107.027,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624419,0.0079085284,107.04,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624484,0.007920884,107.393,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624552,0.0079647859,107.779,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624616,0.0079808696,107.814,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624679,0.0079198725,106.926,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624743,0.0079181229,106.874,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624807,0.0079299395,106.509,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624871,0.0078998385,106.072,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624935,0.0078922371,105.926,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514624999,0.0078820581,105.883,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625063,0.0079031488,106.163,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625130,0.0079025423,106.031,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625194,0.0078983218,105.731,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625258,0.0078933536,105.615,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625323,0.0078715215,105.367,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625387,0.0078781082,105.507,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625451,0.0078688931,105.491,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625514,0.0078981002,105.922,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625579,0.0079658239,106.801,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625643,0.0079646581,106.901,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,397.20213302,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625707,0.0079167775,106.289,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625771,0.007953992,107.124,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625836,0.0079133491,106.341,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625900,0.0079494475,106.959,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514625964,0.0079275193,106.47,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626028,0.0079094597,106.284,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626092,0.007927011,106.469,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626156,0.0079347115,106.651,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626223,0.0079290102,106.479,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626288,0.0079237433,106.348,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626352,0.0079127854,106.284,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626416,0.0079000452,106.315,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626480,0.0078797012,106.11,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626544,0.0078835263,106.353,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626609,0.0078873005,106.295,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626673,0.0078905353,106.309,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626737,0.0078532467,106.078,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626804,0.0078501912,105.86,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626868,0.0078535067,106.181,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626932,0.0078600205,106.27,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514626999,0.0078803906,106.141,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627063,0.0078879855,106.306,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627127,0.0078737547,106.049,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627191,0.0078804227,105.869,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627255,0.0079259508,106.611,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627319,0.0079152784,106.788,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627383,0.0079293579,107.165,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627447,0.0079000675,106.842,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33543854,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627517,0.0079351748,107.102,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33814042,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627581,0.0079680146,107.506,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33814042,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627645,0.00798298,107.763,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33814042,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627710,0.0080133518,108.43,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33814042,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
1514627774,0.0079974966,108.212,0.06404305,3.37017274,1.866e-05,0.44552876,25.58711259,399.02071802,11.33154961,1.859e-05,0.01752657,0.33814042,0.01256144,0.17891316,0.57444367,0.19765305,0.06506552
