Time,BTC_total_value,Fiat_total_value,MAX,GRS,BTC,VTC,FTC,DGB,XMY,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1513840282,0.0028344289427990003,48.521,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840346,0.0028355059738723004,48.542,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840411,0.0028360630953070997,48.623,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840476,0.0028410575635268   ,48.793,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840542,0.0028381061076325005,48.805,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840606,0.0028340220171613   ,48.735,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840671,0.0028418435007241004,48.889,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840736,0.0028426915946839   ,48.924,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840801,0.0028384593703068   ,48.841,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840866,0.0028324810859454   ,48.659,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840931,0.0028204928732908   ,48.438,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841000,0.0028203088723062   ,48.408,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
